,Area,Room,Parking,Warehouse,Elevator,Address,Price.USD.,New_address,unique.house.Address.,Dist
316,67,3,TRUE,TRUE,TRUE,Pasdaran,350000,dist1,,
317,37,2,TRUE,TRUE,TRUE,Zaferanieh,583333.33,dist1,,
318,199,1,TRUE,TRUE,TRUE,Southern Janatabad,66666.67,dist5,,
319,192,1,TRUE,TRUE,TRUE,Southern Janatabad,75000,dist5,,
320,192,1,TRUE,TRUE,TRUE,Southern Janatabad,75000,dist5,,
321,227,2,TRUE,TRUE,TRUE,Southern Janatabad,120000,dist5,,
322,11,2,TRUE,TRUE,TRUE,Heravi,2.00E+05,dist4,,
323,242,2,TRUE,TRUE,FALSE,Narmak,94733.33,dist8,,
324,221,2,TRUE,TRUE,TRUE,Central Janatabad,104000,dist5,,
325,45,3,TRUE,TRUE,TRUE,Gheitarieh,295333.33,dist1,,
326,239,2,TRUE,TRUE,TRUE,Saadat Abad,151666.67,dist2,,
327,227,2,TRUE,TRUE,TRUE,Punak,123333.33,dist7,,
328,62,3,TRUE,TRUE,TRUE,Gheitarieh,333333.33,dist1,,
329,95,3,TRUE,TRUE,TRUE,Pasdaran,552666.67,dist1,,
330,213,1,TRUE,TRUE,TRUE,Punak,108333.33,dist7,,
331,153,3,TRUE,TRUE,TRUE,Zaferanieh,1750000,dist1,,
332,229,2,TRUE,TRUE,TRUE,Northern Janatabad,118333.33,dist5,,
333,223,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,115000,dist5,,
334,185,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,83000,dist5,,
335,50,3,TRUE,TRUE,TRUE,Ekhtiarieh,280000,dist3,,
336,185,1,TRUE,FALSE,TRUE,Shahr-e-Ziba,67333.33,dist5,,
337,2,2,TRUE,TRUE,FALSE,Southern Janatabad,126666.67,dist5,,
338,185,1,FALSE,TRUE,FALSE,West Ferdows Boulevard,51666.67,dist5,,
339,32,3,TRUE,TRUE,TRUE,Central Janatabad,176666.67,dist5,,
340,150,4,TRUE,TRUE,TRUE,Saadat Abad,1116666.67,dist2,,
341,147,4,TRUE,TRUE,TRUE,Saadat Abad,1333333.33,dist2,,
342,88,3,TRUE,TRUE,TRUE,Saadat Abad,650000,dist2,,
343,2,2,TRUE,TRUE,TRUE,Gheitarieh,266666.67,dist1,,
344,50,3,TRUE,TRUE,TRUE,Saadat Abad,493333.33,dist2,,
345,47,2,TRUE,TRUE,TRUE,Shahrake Gharb,490000,dist2,,
346,88,4,TRUE,TRUE,TRUE,Saadat Abad,733333.33,dist2,,
347,118,3,TRUE,TRUE,TRUE,North Program Organization,548333.33,dist5,,
348,112,3,TRUE,TRUE,TRUE,Heravi,525000,dist4,,
349,110,4,TRUE,TRUE,TRUE,Saadat Abad,833333.33,dist2,,
350,145,4,TRUE,TRUE,TRUE,Farmanieh,1500000,dist1,,
351,85,3,TRUE,TRUE,TRUE,Ozgol,589066.67,dist1,,
352,71,2,TRUE,TRUE,TRUE,Farmanieh,413333.33,dist1,,
353,93,3,TRUE,TRUE,TRUE,Farmanieh,924000,dist1,,
354,221,2,TRUE,TRUE,TRUE,North Program Organization,103333.33,dist5,,
355,71,3,TRUE,TRUE,TRUE,Niavaran,623333.33,dist1,,
356,12,2,TRUE,TRUE,TRUE,Tajrish,220000,dist1,,
357,200,2,TRUE,TRUE,FALSE,Absard,173333.33,other,,
358,95,3,TRUE,TRUE,TRUE,Saadat Abad,4.00E+05,dist2,,
359,3,3,TRUE,TRUE,TRUE,Ekhtiarieh,216666.67,dist3,,
360,6,2,TRUE,TRUE,TRUE,Feiz Garden,128333.33,dist5,,
361,207,2,TRUE,TRUE,TRUE,Northern Janatabad,106666.67,dist5,,
362,216,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,85666.67,dist5,,
363,12,2,TRUE,TRUE,TRUE,Feiz Garden,143333.33,dist5,,
364,62,2,TRUE,TRUE,TRUE,Pasdaran,540000,dist1,,
365,79,3,TRUE,TRUE,TRUE,Dorous,460000,dist3,,
366,127,3,TRUE,TRUE,TRUE,Dorous,616666.67,dist3,,
367,232,2,TRUE,TRUE,TRUE,Feiz Garden,128333.33,dist5,,
368,217,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,85666.67,dist5,,
369,240,2,TRUE,TRUE,TRUE,Pasdaran,186666.67,dist1,,
370,214,1,TRUE,TRUE,TRUE,Central Janatabad,108333.33,dist5,,
371,219,2,TRUE,TRUE,TRUE,Abazar,1.00E+05,dist5,,
372,203,1,TRUE,TRUE,TRUE,Saadat Abad,113333.33,dist2,,
373,27,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,213333.33,dist5,,
374,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000,dist5,,
375,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000,dist5,,
376,234,2,TRUE,TRUE,TRUE,Saadat Abad,180000,dist2,,
377,7,2,TRUE,TRUE,TRUE,Parand,47250,other,,
378,201,2,TRUE,TRUE,TRUE,Ostad Moein,52833.33,dist9,,
379,227,2,TRUE,TRUE,TRUE,Southern Janatabad,109000,dist5,,
380,211,2,TRUE,TRUE,FALSE,Northern Janatabad,79333.33,dist5,,
381,50,2,TRUE,FALSE,TRUE,Koohsar,150000,dist5,,
382,225,2,TRUE,TRUE,TRUE,Saadat Abad,153333.33,dist2,,
383,30,2,TRUE,TRUE,TRUE,Niavaran,426666.67,dist1,,
384,199,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,130000,dist5,,
385,42,3,TRUE,TRUE,TRUE,Pasdaran,393333.33,dist1,,
386,17,2,TRUE,TRUE,TRUE,Ekhtiarieh,246666.67,dist3,,
387,7,2,TRUE,TRUE,TRUE,Saadat Abad,190000,dist2,,
388,229,2,TRUE,TRUE,TRUE,Pardis,21666.67,other,,
389,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000,dist5,,
390,192,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,29166.67,dist22,,
391,204,1,TRUE,TRUE,TRUE,Southern Program Organization,87666.67,dist5,,
392,177,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,73333.33,dist5,,
393,5,2,TRUE,TRUE,TRUE,Hekmat,309000,dist1,,
394,185,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,73333.33,dist5,,
395,42,3,TRUE,TRUE,TRUE,Punak,256666.67,dist7,,
396,128,4,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,428333.33,dist22,,
397,223,2,TRUE,TRUE,TRUE,Punak,133933.33,dist7,,
398,69,3,TRUE,TRUE,TRUE,Punak,356266.67,dist7,,
399,182,1,FALSE,TRUE,FALSE,West Ferdows Boulevard,54666.67,dist5,,
400,180,1,FALSE,TRUE,FALSE,West Ferdows Boulevard,51666.67,dist5,,
401,184,1,TRUE,TRUE,FALSE,West Ferdows Boulevard,71000,dist5,,
402,223,2,TRUE,TRUE,TRUE,Sattarkhan,136666.67,dist2,,
403,214,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,93333.33,dist5,,
404,242,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,150666.67,dist5,,
405,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000,dist5,,
406,207,1,TRUE,TRUE,TRUE,Niavaran,186666.67,dist1,,
407,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000,dist5,,
408,198,1,TRUE,TRUE,TRUE,Ekbatan,123333.33,dist5,,
409,226,2,TRUE,TRUE,TRUE,Jeyhoon,70000,dist10,,
410,176,1,FALSE,TRUE,FALSE,Parastar,32666.67,dist14,,
411,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000,dist5,,
412,123,3,TRUE,TRUE,TRUE,Ekhtiarieh,750000,dist3,,
413,70,3,TRUE,TRUE,TRUE,Gheitarieh,466666.67,dist1,,
414,133,4,TRUE,TRUE,TRUE,Saadat Abad,1283333.33,dist2,,
415,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000,dist5,,
416,225,2,TRUE,TRUE,TRUE,Pardis,22666.67,other,,
417,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000,dist5,,
418,10,2,TRUE,TRUE,TRUE,Gisha,172666.67,dist2,,
419,195,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,86000,dist5,,
420,207,2,TRUE,TRUE,TRUE,Southern Janatabad,112333.33,dist5,,
421,80,3,TRUE,TRUE,TRUE,Pasdaran,330000,dist1,,
422,37,3,TRUE,TRUE,TRUE,Abazar,216000,dist5,,
423,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000,dist5,,
424,10,2,TRUE,TRUE,TRUE,Farmanieh,206666.67,dist1,,
425,234,2,TRUE,TRUE,TRUE,Ekhtiarieh,172666.67,dist3,,
426,22,2,TRUE,TRUE,TRUE,Gheitarieh,296666.67,dist1,,
427,14,2,TRUE,TRUE,FALSE,Gheitarieh,250000,dist1,,
428,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000,dist5,,
429,25,2,TRUE,TRUE,TRUE,Pirouzi,135300,dist13,,
430,206,2,TRUE,TRUE,TRUE,Pirouzi,60000,dist13,,
431,162,5,TRUE,TRUE,FALSE,Lavasan,2833333.33,other,,
432,202,5,TRUE,TRUE,FALSE,Lavasan,1833333.33,other,,
433,201,1,TRUE,FALSE,TRUE,Pirouzi,61666.67,dist13,,
434,221,2,TRUE,TRUE,TRUE,Ostad Moein,71666.67,dist9,,
435,170,1,TRUE,TRUE,FALSE,Pirouzi,29333.33,dist13,,
436,80,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,312000,dist5,,
437,66,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,328000,dist5,,
438,106,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,482800,dist5,,
439,2,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,113333.33,dist5,,
440,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000,dist5,,
441,142,3,TRUE,TRUE,TRUE,Niavaran,1850000,dist1,,
442,28,3,TRUE,TRUE,TRUE,Ostad Moein,1.00E+05,dist9,,
443,226,2,TRUE,TRUE,TRUE,Majidieh,83333.33,dist8,,
444,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000,dist5,,
445,188,1,FALSE,TRUE,TRUE,Parastar,42333.33,dist14,,
446,194,1,FALSE,TRUE,FALSE,Shahr-e-Ziba,66333.33,dist5,,
447,219,2,TRUE,TRUE,TRUE,Jeyhoon,60566.67,dist10,,
448,204,1,TRUE,TRUE,TRUE,Pirouzi,81666.67,dist13,,
449,7,2,TRUE,TRUE,TRUE,Pardis,33333.33,other,,
450,7,2,TRUE,TRUE,TRUE,Saadat Abad,256666.67,dist2,,
451,62,2,TRUE,TRUE,TRUE,Pardis,64333.33,other,,
452,2,2,TRUE,TRUE,TRUE,Pardis,19500,other,,
453,27,3,TRUE,TRUE,TRUE,Saadat Abad,416666.67,dist2,,
454,238,2,TRUE,FALSE,TRUE,Pardis,33000,other,,
455,221,2,FALSE,TRUE,FALSE,Northern Janatabad,73333.33,dist5,,
456,214,2,TRUE,FALSE,TRUE,Parastar,76666.67,dist14,,
457,243,3,TRUE,TRUE,TRUE,North Program Organization,139666.67,dist5,,
458,232,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,136633.33,dist5,,
459,31,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,150000,dist5,,
460,122,3,TRUE,TRUE,TRUE,Aqdasieh,1216666.67,dist1,,
461,4,2,TRUE,TRUE,FALSE,Parastar,67666.67,dist14,,
462,43,3,TRUE,TRUE,TRUE,Pakdasht,40833.33,other,,
463,240,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,128000,dist5,,
464,57,3,TRUE,TRUE,TRUE,Heravi,286666.67,dist4,,
465,142,3,TRUE,TRUE,TRUE,Farmanieh,1850000,dist1,,
466,229,2,TRUE,TRUE,TRUE,Gheitarieh,208800,dist1,,
467,229,2,TRUE,TRUE,TRUE,Gheitarieh,208800,dist1,,
468,7,2,TRUE,TRUE,TRUE,Gheitarieh,206666.67,dist1,,
469,194,1,TRUE,TRUE,TRUE,Shahran,61666.67,dist5,,
470,230,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,123333.33,dist5,,
471,3,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,123333.33,dist5,,
472,62,2,TRUE,TRUE,TRUE,Pardis,64333.33,other,,
473,32,2,TRUE,TRUE,TRUE,Southern Chitgar,108333.33,dist21,,
474,52,3,TRUE,TRUE,TRUE,Karimkhan,260000,dist6,,
475,46,2,TRUE,TRUE,TRUE,Railway,220000,dist16,,
476,234,2,TRUE,TRUE,TRUE,Southern Janatabad,150000,dist5,,
477,204,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,73333.33,dist5,,
478,35,3,TRUE,TRUE,TRUE,Rudhen,75333.33,other,,
479,210,2,TRUE,TRUE,TRUE,Si Metri Ji,54433.33,dist12,,
480,198,1,TRUE,TRUE,TRUE,Pardis,22666.67,other,,
481,34,2,TRUE,TRUE,TRUE,Rudhen,74800,other,,
482,239,2,TRUE,TRUE,TRUE,Abazar,186666.67,dist5,,
483,239,2,TRUE,TRUE,TRUE,Abazar,150000,dist5,,
484,4,2,TRUE,TRUE,TRUE,Abazar,173333.33,dist5,,
485,22,2,TRUE,TRUE,TRUE,Abazar,208333.33,dist5,,
486,19,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,153333.33,dist5,,
487,185,1,TRUE,TRUE,TRUE,Karoon,52333.33,dist10,,
488,192,1,TRUE,TRUE,TRUE,Northern Chitgar,9833.33,dist21,,
489,226,2,TRUE,TRUE,TRUE,Jeyhoon,63333.33,dist10,,
490,221,2,FALSE,TRUE,TRUE,Jeyhoon,58333.33,dist10,,
491,184,1,TRUE,TRUE,TRUE,Jeyhoon,50000,dist10,,
492,188,1,TRUE,TRUE,TRUE,Feiz Garden,62666.67,dist5,,
493,3,2,TRUE,FALSE,TRUE,Pirouzi,104333.33,dist13,,
494,199,2,TRUE,TRUE,FALSE,Feiz Garden,65333.33,dist5,,
495,234,2,TRUE,TRUE,TRUE,Punak,107666.67,dist7,,
496,7,2,TRUE,TRUE,TRUE,Pardis,23000,other,,
497,227,2,TRUE,TRUE,TRUE,Central Janatabad,116000,dist5,,
498,95,3,TRUE,TRUE,TRUE,Farmanieh,1166666.67,dist1,,
499,229,2,TRUE,TRUE,TRUE,Pardis,25333.33,other,,
500,5,2,TRUE,TRUE,TRUE,Shahran,118333.33,dist5,,
501,222,2,TRUE,TRUE,TRUE,East Pars,96390,dist8,,
502,212,2,TRUE,TRUE,TRUE,Feiz Garden,86666.67,dist5,,
503,232,2,TRUE,TRUE,TRUE,Northern Chitgar,15166.67,dist21,,
504,36,3,TRUE,TRUE,TRUE,Andisheh,53333.33,other,,
505,192,1,TRUE,TRUE,TRUE,Shahran,61666.67,dist5,,
506,180,1,TRUE,TRUE,FALSE,Shahran,67333.33,dist5,,
507,10,2,TRUE,TRUE,FALSE,Pardis,43333.33,other,,
508,227,2,TRUE,TRUE,TRUE,Pardis,20333.33,other,,
509,12,2,TRUE,TRUE,FALSE,Pardis,62333.33,other,,
510,230,2,TRUE,TRUE,TRUE,Pardis,24666.67,other,,
511,226,2,TRUE,TRUE,TRUE,Pardis,26000,other,,
512,2,2,TRUE,TRUE,TRUE,Pirouzi,1.00E+05,dist13,,
513,229,2,TRUE,TRUE,TRUE,Pardis,23833.33,other,,
514,87,3,TRUE,TRUE,TRUE,Farmanieh,604833.33,dist1,,
515,234,2,TRUE,TRUE,TRUE,Salsabil,69766.67,dist10,,
516,134,3,TRUE,TRUE,TRUE,Farmanieh,1222000,dist1,,
517,134,2,TRUE,TRUE,TRUE,Niavaran,1.00E+06,dist1,,
518,103,3,TRUE,TRUE,TRUE,Farmanieh,770000,dist1,,
519,229,2,TRUE,TRUE,TRUE,Pardis,21666.67,other,,
520,71,2,TRUE,TRUE,TRUE,Kook,238000,dist22,,
521,231,2,TRUE,TRUE,TRUE,Moniriyeh,68233.33,dist11,,
522,198,2,TRUE,TRUE,TRUE,Saadat Abad,106666.67,dist2,,
523,231,2,TRUE,TRUE,TRUE,Northern Janatabad,103333.33,dist5,,
524,37,3,TRUE,TRUE,TRUE,Zaferanieh,393333.33,dist1,,
525,214,2,FALSE,FALSE,FALSE,Air force,55000,dist13,,
526,7,2,TRUE,TRUE,TRUE,Air force,133000,dist13,,
527,147,4,TRUE,TRUE,TRUE,Saadat Abad,1333333.33,dist2,,
528,13,2,TRUE,TRUE,TRUE,Saadat Abad,226666.67,dist2,,
529,35,3,TRUE,TRUE,TRUE,Sohanak,248266.67,dist1,,
530,199,1,TRUE,TRUE,FALSE,Saadat Abad,108333.33,dist2,,
531,199,1,FALSE,TRUE,TRUE,Lavizan,88333.33,dist4,,
532,14,2,TRUE,TRUE,TRUE,Gheitarieh,273333.33,dist1,,
533,49,3,TRUE,TRUE,TRUE,Ekhtiarieh,280000,dist3,,
534,52,3,TRUE,TRUE,TRUE,Saadat Abad,4.00E+05,dist2,,
535,203,1,TRUE,TRUE,TRUE,Southern Janatabad,115000,dist5,,
536,109,3,TRUE,TRUE,TRUE,Ekhtiarieh,5.00E+05,dist3,,
537,201,2,TRUE,TRUE,TRUE,Narmak,83666.67,dist8,,
538,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,62666.67,dist5,,
539,80,3,TRUE,TRUE,TRUE,Aqdasieh,420000,dist1,,
540,5,2,TRUE,TRUE,TRUE,Saadat Abad,173333.33,dist2,,
541,204,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,119000,dist5,,
542,17,2,TRUE,TRUE,TRUE,Pasdaran,366666.67,dist1,,
543,17,2,TRUE,TRUE,TRUE,Andisheh,63333.33,other,,
544,52,3,TRUE,TRUE,TRUE,Narmak,280000,dist8,,
545,218,2,TRUE,TRUE,TRUE,Qasr-od-Dasht,66666.67,dist10,,
546,2,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,33333.33,dist22,,
547,190,1,TRUE,TRUE,TRUE,Punak,88333.33,dist7,,
548,232,2,TRUE,TRUE,TRUE,Punak,140000,dist7,,
549,118,3,TRUE,TRUE,TRUE,Gheitarieh,8.00E+05,dist1,,
550,176,1,TRUE,TRUE,TRUE,Punak,75000,dist7,,
551,207,2,TRUE,TRUE,TRUE,Punak,93333.33,dist7,,
552,227,2,TRUE,TRUE,TRUE,Punak,140000,dist7,,
553,219,2,TRUE,TRUE,TRUE,Pardis,18333.33,other,,
554,230,2,TRUE,TRUE,TRUE,Central Janatabad,120000,dist5,,
555,47,3,TRUE,TRUE,TRUE,Qalandari,433333.33,dist1,,
556,198,2,TRUE,TRUE,FALSE,Jeyhoon,50000,dist10,,
557,37,3,TRUE,TRUE,TRUE,Saadat Abad,382500,dist2,,
558,178,1,FALSE,TRUE,FALSE,Pirouzi,42000,dist13,,
559,229,2,TRUE,TRUE,TRUE,Pardis,18000,other,,
560,225,2,TRUE,TRUE,TRUE,Pardis,18333.33,other,,
561,142,4,TRUE,TRUE,TRUE,Zaferanieh,1400000,dist1,,
562,39,3,TRUE,TRUE,TRUE,Zaferanieh,333333.33,dist1,,
563,7,2,TRUE,TRUE,TRUE,Velenjak,316666.67,dist1,,
564,47,2,TRUE,TRUE,TRUE,Zaferanieh,366666.67,dist1,,
565,225,2,TRUE,TRUE,TRUE,Pardis,18666.67,other,,
566,71,2,TRUE,TRUE,TRUE,Zaferanieh,1066666.67,dist1,,
567,59,3,TRUE,TRUE,TRUE,Zaferanieh,493333.33,dist1,,
568,71,3,TRUE,TRUE,TRUE,Zaferanieh,633333.33,dist1,,
569,135,3,TRUE,TRUE,TRUE,Zaferanieh,990000,dist1,,
570,225,2,TRUE,TRUE,TRUE,Pardis,18000,other,,
571,139,2,TRUE,TRUE,TRUE,Ostad Moein,110333.33,dist9,,
572,225,2,TRUE,TRUE,TRUE,Pardis,18333.33,other,,
573,221,2,TRUE,TRUE,FALSE,Northern Janatabad,108333.33,dist5,,
574,228,2,TRUE,TRUE,TRUE,Gheitarieh,261000,dist1,,
575,27,2,TRUE,TRUE,TRUE,Kamranieh,290000,dist1,,
576,199,2,TRUE,TRUE,TRUE,Punak,78333.33,dist7,,
577,7,2,TRUE,TRUE,TRUE,Southern Janatabad,176666.67,dist5,,
578,71,3,TRUE,TRUE,TRUE,Farmanieh,623333.33,dist1,,
579,115,3,TRUE,TRUE,TRUE,Ekhtiarieh,643333.33,dist3,,
580,95,3,TRUE,TRUE,TRUE,Pasdaran,733333.33,dist1,,
581,52,3,TRUE,TRUE,TRUE,Pasdaran,433333.33,dist1,,
582,237,2,TRUE,TRUE,TRUE,Central Janatabad,155000,dist5,,
583,12,2,TRUE,TRUE,TRUE,Central Janatabad,150000,dist5,,
584,166,5,TRUE,TRUE,TRUE,Niavaran,1798333.33,dist1,,
585,239,2,TRUE,TRUE,TRUE,Saadat Abad,190000,dist2,,
586,30,3,TRUE,TRUE,TRUE,Ekhtiarieh,298666.67,dist3,,
587,42,2,TRUE,TRUE,TRUE,Saadat Abad,280000,dist2,,
588,227,2,TRUE,TRUE,TRUE,Southern Janatabad,106666.67,dist5,,
589,207,2,TRUE,TRUE,TRUE,Saadat Abad,130000,dist2,,
590,74,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,317166.67,dist5,,
591,211,2,TRUE,TRUE,TRUE,Southern Janatabad,105000,dist5,,
592,212,2,TRUE,TRUE,TRUE,Saadat Abad,130000,dist2,,
593,214,1,TRUE,TRUE,TRUE,Central Janatabad,106666.67,dist5,,
594,203,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,73333.33,dist5,,
595,204,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,90000,dist5,,
596,230,2,TRUE,TRUE,TRUE,Pardis,63333.33,other,,
597,13,2,TRUE,TRUE,TRUE,Saadat Abad,188700,dist2,,
598,242,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,125000,dist5,,
599,195,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,91666.67,dist5,,
600,221,2,TRUE,TRUE,TRUE,Central Janatabad,141333.33,dist5,,
601,95,4,TRUE,TRUE,TRUE,Saadat Abad,5.00E+05,dist2,,
602,103,4,TRUE,TRUE,TRUE,Saadat Abad,516666.67,dist2,,
603,64,3,TRUE,TRUE,TRUE,Shahrake Gharb,405000,dist2,,
604,52,3,TRUE,TRUE,TRUE,Ekhtiarieh,4.00E+05,dist3,,
605,223,2,TRUE,TRUE,TRUE,Pardis,36666.67,other,,
606,32,3,TRUE,TRUE,TRUE,Pasdaran,370000,dist1,,
607,216,2,TRUE,TRUE,TRUE,Saadat Abad,133333.33,dist2,,
608,240,2,TRUE,TRUE,TRUE,Shahrake Gharb,160000,dist2,,
609,5,2,TRUE,TRUE,TRUE,Saadat Abad,173333.33,dist2,,
610,37,3,TRUE,FALSE,TRUE,Saadat Abad,290000,dist2,,
611,42,2,TRUE,TRUE,TRUE,Shahrake Gharb,420000,dist2,,
612,67,3,TRUE,TRUE,TRUE,Shahrake Gharb,493333.33,dist2,,
613,22,2,TRUE,TRUE,TRUE,Shahrake Qods,35000,dist2,,
614,62,2,TRUE,TRUE,TRUE,Pardis,66666.67,other,,
615,52,3,TRUE,TRUE,TRUE,Gheitarieh,3.00E+05,dist1,,
616,180,1,FALSE,TRUE,TRUE,Pirouzi,43333.33,dist13,,
617,214,1,TRUE,TRUE,TRUE,Ekhtiarieh,130000,dist3,,
618,80,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,330000,dist5,,
619,237,2,TRUE,TRUE,TRUE,Shahrake Qods,39370,dist2,,
620,225,2,TRUE,TRUE,TRUE,Shahrake Qods,38360,dist2,,
621,235,2,FALSE,TRUE,TRUE,Shahrake Qods,33733.33,dist2,,
622,7,2,TRUE,TRUE,TRUE,Shahrake Qods,45500,dist2,,
623,203,2,TRUE,TRUE,FALSE,Central Janatabad,80000,dist5,,
624,2,2,TRUE,TRUE,TRUE,Ekhtiarieh,183333.33,dist3,,
625,71,3,TRUE,TRUE,TRUE,Pasdaran,360000,dist1,,
626,64,3,TRUE,TRUE,TRUE,Pasdaran,253333.33,dist1,,
627,169,1,TRUE,TRUE,TRUE,Shahran,69333.33,dist5,,
628,52,3,TRUE,TRUE,TRUE,Gheitarieh,416666.67,dist1,,
629,122,3,TRUE,TRUE,TRUE,Farmanieh,735000,dist1,,
630,237,2,TRUE,TRUE,TRUE,Northern Janatabad,138000,dist5,,
631,192,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,9833.33,dist22,,
632,30,3,TRUE,TRUE,TRUE,Gheitarieh,310000,dist1,,
633,229,2,TRUE,TRUE,TRUE,Pardis,26500,other,,
634,2,2,TRUE,TRUE,TRUE,Heravi,183333.33,dist4,,
635,26,2,TRUE,TRUE,TRUE,Heravi,234666.67,dist4,,
636,58,3,TRUE,TRUE,TRUE,Abazar,313333.33,dist5,,
637,72,3,TRUE,TRUE,TRUE,Gheitarieh,466666.67,dist1,,
638,190,2,TRUE,TRUE,FALSE,Central Janatabad,69333.33,dist5,,
639,230,2,TRUE,TRUE,TRUE,Amirieh,67466.67,dist11,,
640,86,3,TRUE,TRUE,TRUE,Niavaran,823333.33,dist1,,
641,194,1,TRUE,TRUE,FALSE,Central Janatabad,72666.67,dist5,,
642,67,3,TRUE,TRUE,TRUE,Niavaran,573333.33,dist1,,
643,118,3,TRUE,TRUE,TRUE,Gheitarieh,883333.33,dist1,,
644,229,2,TRUE,TRUE,TRUE,Pardis,22333.33,other,,
645,23,3,TRUE,TRUE,TRUE,Pardis,21000,other,,
646,7,2,TRUE,TRUE,TRUE,Pardis,31833.33,other,,
647,2,3,TRUE,TRUE,TRUE,Pardis,16666.67,other,,
648,7,2,TRUE,TRUE,TRUE,Pardis,32666.67,other,,
649,206,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,68333.33,dist5,,
650,17,2,TRUE,TRUE,TRUE,Shahrake Gharb,433333.33,dist2,,
651,59,3,TRUE,TRUE,TRUE,Shahrake Gharb,616666.67,dist2,,
652,47,3,TRUE,TRUE,TRUE,Heravi,251366.67,dist4,,
653,62,3,TRUE,TRUE,TRUE,Velenjak,356666.67,dist1,,
654,130,4,TRUE,TRUE,TRUE,Zaferanieh,866666.67,dist1,,
655,47,3,TRUE,TRUE,TRUE,Zaferanieh,366666.67,dist1,,
656,180,1,FALSE,TRUE,TRUE,Pirouzi,42500,dist13,,
657,229,2,TRUE,TRUE,TRUE,Pardis,16333.33,other,,
658,18,2,TRUE,TRUE,TRUE,Dehkade Olampic,145000,dist22,,
660,214,2,TRUE,TRUE,TRUE,Jeyhoon,75000,dist10,,
661,227,2,TRUE,TRUE,TRUE,Komeil,65933.33,dist12,,
662,239,2,TRUE,TRUE,TRUE,Punak,140000,dist7,,
663,226,2,TRUE,TRUE,TRUE,,65166.67,#N/A,,
664,230,2,TRUE,TRUE,TRUE,Valiasr,67466.67,dist6,,
665,237,2,TRUE,TRUE,TRUE,Amir Bahador,71300,dist11,,
666,207,2,TRUE,TRUE,TRUE,Amirieh,54333.33,dist11,,
667,42,3,TRUE,TRUE,TRUE,Saadat Abad,326666.67,dist2,,
668,222,2,TRUE,TRUE,TRUE,Central Janatabad,133333.33,dist5,,
669,11,2,TRUE,TRUE,TRUE,Shahran,116666.67,dist5,,
670,24,2,TRUE,TRUE,TRUE,Aqdasieh,233333.33,dist1,,
671,207,1,TRUE,TRUE,TRUE,Central Janatabad,103333.33,dist5,,
672,192,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,81666.67,dist5,,
673,182,1,TRUE,TRUE,FALSE,East Ferdows Boulevard,64000,dist5,,
